其他都比较不错,0
不知道,0
帮其他人买的,0
华硕的笔记本电脑颜值较高,1
就是用着会出现各种小问题,0
质量有待提高,0
物流比较快,0
屏幕显示不清晰,1
色彩不真实,0
字迹有毛边,0
就是包装有点简陋,0
其他还好,0
很轻薄,1
电脑不错,0
第二个华硕了,0
不管是屏幕还是键盘,0
电脑速度都很给力,1
售前服务的小姑娘服务很好的,0
亲爱的叫的我都麻酥了,0
很快在她的指导下我c盘分区了,0
华硕品质,0
棒哒,0
东西不错,0
快递及时,0
不错很好,0
用段时间在评价,0
不错,0
预计明天送到今天就到了,0
很漂亮,1
很好用,0
挺好的,0
给员工配的,0
办公足够,0
挺不错的,0
优点：开机速度很快,1
大约10S,0
键盘手感好,1
静音,1
显示虽然色域45%,0
但是LG的屏幕效果还是不错的,0
需要找售后更换或升级,0
这个价钱不错了,0
别说卡不卡的,0
你拿着60的标准衡量30不到电脑不卡就见鬼了,0
性价比极高的机器,1
轻,1
快,0
风扇声音小,1
办公,0
上网,0
看片首选,0
真的很好用,0
这是我第一台笔记本,0
开机,0
还算正常吧,0
用了几天再追评,0
终于收到我需要的宝贝了,0
东西很好,0
价美物廉,1
谢掌柜的,0
说实在,0
这是我近期购物让我最满意的一次消费,0
无论是掌柜的态度还是对物品,0
我都非常满意的,0
掌柜态度很专业热情,0
有问必答,0
回复也很快,0
我问了不少问题,0
他都不觉得烦,0
都会认真回答我,0
这点我向掌柜表示由衷的敬意,0
这样的好掌柜可不多,0
再说宝贝,0
正是我需要的,0
收到的时候包装完整,0
打开后让我惊喜的是,0
宝贝比我想象中的还要好,0
不得不得竖起大拇指,0
下次需要的时候我还会再来的,0
到时候麻烦掌柜给个优惠哦,0
外观上看起来可以,1
开机速度也超快,1
总之物美价廉吧,1
质量好,0
价格便宜,0
好,0
信任京东商城,0
非常好,0
电脑用了一段时间了,0
还不错,0
不错办公软件都是收费的,0
物流挺快,0
一天就到,0
外观不错,1
质量非常好,0
"非常满意,真的很喜欢",0
完全超出期望值,0
发货速度非常快,0
包装非常仔细,0
严实,0
运送速度很快,0
很满意的一次购物,0
好用清晰方便,1
相当不错的,0
轻薄而且显示屏足够大,1
显示效果不算顶尖,0
但整体还是不错的,0
开关机十秒之内可以完成,0
大赞,0
相当便利,0
帮朋友买的,0
朋友很喜欢,0
性价比很高,1
而且颜值很高哦,1
好评,0
买电脑还是得去实体店,0
四千元的东西,0
不好用,0
等于打水漂了,0
很漂亮,1
颜值很高,1
反应速度很快,1
就裸机一枚,0
没有任何赠送,0
机器是W10的系统,0
开始不是很习惯,0
后来适应了,0
不错,0
色彩清晰,0
目前还没有遇到什么问题,0
要是送鼠标就更好了,0
办公用不错,0
送货快,0
很棒,0
外观还可以,1
带固态硬盘速度就是快,1
便宜好用,0
经常在京东买东西,0
挺不错,0
第二天到货,0
速度很快,0
最重要,0
正版软件,0
可以,0
价格也还可以,0
批量采购,0
送货速度快,0
省时省力,0
OK,0
机器外观好看,1
速度流畅,1
值得信赖,0
外观好看,1
带固态硬盘,0
速度很快,0
配置挺好的,0
就感觉外壳像假的一样,0
样子很好看,1
开机速度确实快,1
用着不错,0
反应很快,1
我也是第一次用华硕,0
希望能耐用,0
这里赞一下快递小哥,0
速度的确是快,0
好评 好评 好评,0
这个价格买这个配置的电脑还是比较值,0
装的WIN10一开始用不惯但摸索通了设置一下就好用了,0
提醒一下就是屏幕为TN屏显示效果一般,0
视觉要求高的还是建议多加三五百买个IPS屏的,0
性价比很高,1
速度很快,0
很给力,0
日常使用够用,0
好看,0
同价位算配置高的,0
性能不错,1
性价比有好推荐,0
很快,0
很好用,0
电脑用着还不错,0
电脑开机超快只要几秒,1
日常,0
够的了,0
运行也不卡,1
就是有一点不好,0
每次放音乐时不时就听到音箱那块吱的杂音太闹心了,0
屏幕有一个坏点但要求不高不影响啥,0
总体来说还是物有所值,0
办公用笔记本,0
性价比很高的了,1
显卡不需要太好,0
其他配置很不错,0
价格合适,0
帮朋友买的,0
指定品牌,0
win10不好用,0
音响有些差,1
可以可以非常不错,0
一直都是支持国产,0
外观很好,1
很满意,0
内部风扇声音是有点大,1
不过还能接受,0
很不满意的地方是显示屏分辨率不好,1
有些东西显示模糊,1
总体来说不太满意,0
但是因为已经激活windows,0
不能退换了,0
不知道是否有处理方案,0
好,0
我很满意,0
我会一直支持关注支持下去,0
希望品质越来越好,0
还可以吧,0
中规中矩,0
给外甥考大学的礼物,0
很满意,0
满足日常使用木有压力,0
就是运行声音有点大,0
性能都挺好的了,1
快递也好,0
性价比高,1
华硕果然没有让我失望,0
运行速度非常快,1
之前有网友说风扇声音很大,0
其实我个人觉得很小,0
而且作为影音笔记本的它外放声音很大,0
很有立体感,0
总之物超所值,1
很棒,0
不错,0
还不错,0
不错,0
第一次买华硕的本子,0
机器性能很好,1
开机6秒搞定,0
i7处理器很强劲,1
下次可以继续买华硕品牌的机子,0
外观好看,1
性价比高,1
价格比店里实惠,0
一直用华硕的品牌,0
值得信赖的品牌,0
一如既往地的好用,0
给侄子买的大学礼物,0
还不错就是win10系统用起来不习惯,0
都非常不错,0
华硕有个缺点 风扇的噪声有点大,1
希望技术上可以突破,0
还可以,0
笔记本电脑轻薄,0
或许是自己不会用吧,0
曾经被它的黑屏弄得焦头烂额,0
但检查系统是没问题的,0
买了第二天都到货了,0
同时也降价了,0
找了客服返了差价,0
动西不错,0
下单数天后收到了,0
送表弟上大学医学用,0
望他学有所成,0
只有充电器和电脑,0
鼠标,0
鼠标垫,0
电脑包什么的都没有,0
充电器第一次用还冒火,0
反正就是挺失望的一次购物,0
电脑够大,1
比较重,1
放在家里用很合适,0
质量不错,0
谢快递小哥,0
送货速度很快,0
包装完好,0
大热天真的很辛苦,0
京东一直很信赖,0
您没有填写内容,0
默认好评,0
东西没得话说,0
京东快递速度很快,0
服务也很好,0
可以,0
用起来不错,0
挺好的,0
用了一周,0
没啥问题,0
系统流畅,1
好评 很好配置高,0
宝一直吃的这个牌子奶粉,0
机子反应快,0
散热效果也好,1
画面清晰,1
后续再来评价,0
反应速度快,1
win10系统不要用,0
好的就不说了,0
说下不太满意的地方：1.风扇声音比价大,1
使用一会cup的温度会达到65度左右,0
2.华硕包装有点简陋,0
密封就一个胶带,0
感觉很容易被换掉,0
应该增加密封条之类的,0
3.开启任务多时,0
会有卡顿现象出现,1
爸妈爷奶都说好太好了真的爱京东,0
这个机子我是看了好几天进行对比,0
618下手,0
现在才评价,0
外观表现不俗,0
因有SD盘,0
开关机是快,1
一般牲操作比原有三星的机子反应不在一个平台上,0
值了,0
那来个五星喽,0
挺不错的帮别人买的自己没用过,0
就那吧,0
就是屏幕不是很清晰,1
电脑不错,0
用着很舒服,0
客服态度非常好,0
电脑用着很流畅,1
就一祼机,0
鼠标垫,0
鼠标,0
耳机,0
电脑包都要自己在掏钱去买,0
发票也没有随机送到,0
好评,0
性价比,0
不错,0
值得购买,0
6.18买的,0
价格都比平时贵,0
电脑还OK,0
就运行不太好,0
屏幕有些模糊,1
笔记本样式不错,0
性能还可以,1
预装了window10系统,0
总体运行还不错,0
就是运行时CPU温度过高,1
散热不好,1
好评,0
没发现什么毛病,0
小如客服和小焕客服务态度还不错哦,0
太卡,0
东西还可以,0
在京东买就是放心,0
相信京东,0
一直在买放心,0
帮亲戚女儿买的,0
感觉还可以,0
配置不错,0
散热不好,1
图像处理貌似有点毛病,1
样子美观 时尚大气 速度快 信赖京东,1
此款本性价比算不错的,1
配置还是给力的,0
开机几秒,0
到手4k5不到,0
就是显示屏差了一点,1
显示效果比普通手机差远了,1
风扇声音也挺大的,1
屏幕大,1
看电影非常舒服,0
就是声音有点大,1
总的来说,0
不错不错,0
非常不错,0
还可以吧,0
键盘做工不是太好,1
将就了,0
挺不错的,0
值得推荐使用～,0
还不错,0
跑分13万多,0
发货及时,0
东西好,0
喜欢,0
不错不错,0
价钱实惠,0
速度挺不错的,0
开关机很快,0
目前使用感觉良好,0
外观给力 霸道上档次 玩游戏一流,1
外观精致 运行快 还能玩游戏,1
运行速度快 还可以打游戏,1
电脑连个包都没有,0
更别说鼠标了,0
店家太抠门,0
公司一直在用,0
希望一直保持下去吧,0
不错的,0
外观,0
配置都不错,0
唯一没有光驱,0
笔记本很轻薄,1
唯独上面板材质一般,0
不过整体不错,0
上星期买的三星笔记本电脑,0
频繁蓝屏退了,0
退货的时候发现是返修机,0
有划痕,0
又是个退换机,0
还是有划痕,0
鉴于上次的教训,0
当着送货员的面拍了照片,0
倒不是咱斤计较,0
怕再有问题退不了货啊,0
挺明显的,0
很慢,0
当天付款后一天收到,0
京东物流没得说,0
就是快,0
五星顶京东,0
五星给快递小哥,0
人真好,0
这个本性价比很不错,1
但在运行大一点的程序 时风扇声音比较大些,1
噪声就比较严重些,1
这价格,0
这配置还是很好的,0
用着还不错,0
相信华硕,0
电脑收到了,0
外形很漂亮,1
挺快的,0
快递员很棒,0
解决了问题,0
开机神速,1
性价比不错,1
唯一有瑕疵的地方就是电源插座的时候,0
无论插哪里的插座,0
一插就见火花,0
也不懂咋回事,0
收到货2周了,0
再来评的,0
用了这一阵,0
挺好的,0
速度比较快,0
除了专业图形处理平常办公开发都能应付得来,0
很喜欢,0
618抢到的 性价比超高哦,1
现在价格又上去了 说明还是赚到了,0
屏幕显示很细腻 响应速度很快,1
预装了windows10家庭版,0
我自己升级到专业版了,0
简直完美,0
物流很快,0
下单第二天上午就到货了,0
刚开始用,0
还不知道怎么评价,0
用一段时间再来评价,0
质量好,0
价格合适,0
这个价位能买到这样配置的电脑的确相当值,0
外观非常适合我这样的商务人士,1
显得大气,0
运行文档和打开网页的速度相当的快,1
键盘布局增加了数字键,0
散热也很好,1
比之前用的轻薄型电脑还要散热,0
这真出乎我的意料,0
其他应该还有很多值得夸赞的地方,0
等自己用了一段时间后再总结体验吧,0
一下子买了六台,0
挺好的5,0
嗯这款笔记本,0
速度很快,0
平时也很高,0
非常满意,0
价格优惠质量好开机速度快运行速度快,1
配置方面发挥重要作用,0
试用了一段时间,0
本开机运行速度够快,1
总体感觉还不错,0
物流服务也挺满意的,0
好评,0
开机速度挺快,1
Ofice激活后可以用,0
不错,0
东西不错,0
挺好的,0
性价比很高,1
买的第四台了,0
电脑速度很快,1
用了几次感觉不错,0
很轻便,1
五星好评,0
618抢购的,0
感觉用着很好,0
和戴尔的同配置做了对比,0
还是华硕的性价比高,1
相信老品牌,0
华硕也给别的品牌代工,0
质量还不错的,0
笔记本看起来不错,0
唯一点就是塑料质感太强,1
其他的还行吧,0
主要是用来办公的,0
反正也无所谓,0
还是比较重的,0
硬盘都是不分区的吗,0
好麻烦啊,0
可以很不错很好6下次有机会再买,0
打开一看,0
超级漂亮金色的,0
挺好的 我妹高考完给她买的 嫌弃显卡差- 其他都好 50差不多了,0
好用,0
日常办公来说绰有余,0
质量非常好,0
而且颜色也非常漂亮,0
我们买了一共四个,0
以后就这品牌了,0
质量非常好,0
性价比高,1
物美价廉,1
没中不足的地方是键盘中间的塑胶结构有的软,0
好用同乐填空题视频龙江路我困龙,0
今天刚到手,0
还不错,0
性价比很高,1
希望能用三五年,0
就值回票价,0
此款配置高,0
性价比不错,1
加速时风扇声音大,1
因屏幕大使用电池耗电快,1
2小时左右用完,0
到货后与我的旧本对比才发现真的大好多,0
但是预算不多,0
配置高的尺寸越小就越贵,0
希望耐用,0
桌面像素高,1
但每一个都尝试过仍找不到旧本舒追,0
慢适应中,0
今天上午刚收到,0
目前还不知道使用功能如何,0
不过外观漂亮,1
快递小哥服务态度也很好,0
赞,0
要联系谁啊,0
不错,0
到货很快,0
第二次买这款笔记本电脑了,0
美观大方,1
接口齐全实用性好,1
配置比较均衡,0
性价比不错,1
满意,0
好评,0
性价比较搞,1
不过都说散热不好,0
观察一段时间再评价,0
618活动买的,0
物有所值,0
本子很漂亮,1
没觉得风扇声音很大,1
运行软件也很快,1
618买的,0
感觉还不错,0
能用个几年吧,0
商品很不错,0
预装win10系统,0
不愧是固态硬盘,0
开机快,1
容量大,0
内存够,0
金色电脑也很漂亮,0
摸起来手感挺好,1
以为会很重,0
但其实没有想象那么重,0
性价比特别高,1
赶上活动觉得价格很合适,0
开机用了几天没有卡顿现象,1
五星好评,0
另外到货特别快,0
很满意的一次网购,0
用了两台感觉非常好,0
又发了两台,0
果然风扇转个不停,0
一直好吵好吵,0
有些软件没有官网下的,0
但是像素立马渣,0
不知道怎么改,0
配置高,0
开机快,1
电池不可拆,1
偶尔有杂音,1
包装简陋,0
表面有轻微划痕,0
裸机无赠品,0
包装盒可以从盒底开而不破坏一次性封签,0
质量好,0
物有所值,0
帮公司买的,0
JD的配送还是很值得表扬的,0
目前用着暂时没什么问题,0
看着不错,0
就是首次启用很麻烦对我来说,0
总体使用还可以,0
静待以后效果,0
买来第二天开机不了,0
还不错哦,0
电脑用来画图的,0
用起来还算顺畅,1
就是屏幕字体感官体验一般,0
买后才知道FHD和IPS的区别,0
一分钱一分货,0
也还算接受,0
觉得不错用手机开热点连上玩英雄联盟一点不卡,1
配置高性价比不错,1
系统流畅,1
做工精细,1
參了大半天还是选择了华硕的这款受到就效果非常好,0
配置高8我那个博流畅,0
语音输入好用,0
自带ofice2016,0
好用,0
而且挺便宜的,0
要是下次可以配电脑包什么的,0
会更好,0
目前用的挺好的,0
用一段时间再来,0
正在试用中,0
感觉还需要再多一些感受,0
宝贝已收到,0
非常满意,0
做工精细,1
价格超值,1
值得购买,0
618抢的,0
配置高,0
价不贵,0
反应很快,1
满意,0
可以性价比高,1
在使用中,0
稍后再具体评价,0
电脑不错,0
win10系统太垃圾,0
京东购物放心我一直在京东购物,0
快递小哥送货快,0
618抢的,0
很不错,0
比实体店优惠多了,0
上网速度很快,0
颜色也很好看,0
轻薄好携带,1
性价比很高,1
双硬盘搭配合理,0
目前使用感觉良好,0
便宜,0
用着没问题,0
就是包装底部像是被撕开过,0
两边插口处都撕烂了,0
屏幕真的很好,1
色彩很鲜艳,0
键盘手感也不错,1
唯一感觉不习惯的是开启按键在键盘里,0
不带呼吸灯或者背灯开启时不方便,0
对电脑一窍不通,0
还不知道用着怎么样,0
用看,0
但是快递小哥很好,0
可以,0
性价比高,1
性价比,0
速度快,0
同样配置还是他便宜,0
用起来还不吃错,0
只是有些办公软件是英文的,0
用了一段时间,0
开机挺快的,1
在十五秒左右,0
文件打开也挺快的,1
就是风扇声特别大,1
但散热还挺好的,1
样子也行,0
稍微重点,1
屏幕颜色有点发粉,0
但这价钱和配置也就行了,0
快递非常快,0
刚可以赶上看世界杯,0
总体还是不错的,0
如果能配电脑包就好了,0
感觉用起来还不错,0
售后服务也不错,0
有质量问题马上换货,0
但是换货物流太慢,0
而且箱子收到时看起来好像被开过,0
外观不错哦,1
笔记本还不错,0
很好用,0
东西很快,0
快递速度飞快,0
给快递哥点赞,0
双硬盘的,0
开机7~8秒的样子,0
这个配置的价格还是不错的,0
京东物流就是快,0
性能很满意,1
商务应用,0
速度快,0
买了第二台了,0
挺不错的,0
配置还可以,0
预装的ofice和wps没啥用,0
不知道是不是我设置问题,0
屏幕文字很小很不清楚,0
声音太大,1
发热还行,1
大型游戏玩不了卡,0
总体一般,0
好机器 性价比高,1
好,0
非常好,0
帮别人买的 性价比高,1
开机速度快,1
风扇声音有点大,1
还没开封呢,0
先习惯性好评,0
第一张图片右上角什么情况,0
整体还是不错的,0
一线品牌,0
价格便宜,1
配置高,0
用着很舒服,0
开机快,1
流畅,1
卖家发货很快,0
质量很好,0
不错,0
五星好评,0
塑料感比较强,0
不错,0
非常不错 性价比很高 运行快,1
很不错 速度也快~,0
实惠~,0
送货速度超快,0
质量没问题,0
值得信赖,0
送货速度超快,0
质量没问题,0
值得信赖,0
头一次在京东购买电脑,0
618网上对比了一下配置价格华硕的性价比很高品牌口碑也不错活动价最后一天果断下单,0
但是两天后催了客服才安排发货配送速度也快,0
今天收到感觉挺好就是正面有个小划痕试用一下开机速度也快,1
摄像头像素低,1
摄像头下方有少量凝固胶体做工有瑕疵,1
总体还不错分钱分货,0
使用后再来深度评价,0
希望京东继续努力提供物美价廉产品给广大顾客,0
手提性价比高,1
物流很快,0
值得购买,0
京东618,0
49入手,0
还使用了50元的优惠券,0
i7的处理器加上固态硬盘确实好快,0
自带的win10系统,0
用着看 外观挺满意,1
暂时使用感觉还行,0
卡,1
好卡,1
非常卡,1
家用可以,0
运行软件就不怎么好用了,0
价格拿得小高了,0
没到618就出手了,0
性价比不错,1
玩一般游戏也还可以,0
电脑不错,0
性价比很高,1
物流快,0
秒杀活动价格优惠,0
要是再配送原装配件就更好了,0
京东的优惠活动总是很给力,0
送货很快,0
电脑是好电脑,0
就是win10系统不好用,0
而且是个正版,0
又不好换系统,0
用了一段时间才来评价,0
综合得分59032.这电脑配置还不错,0
7秒开机反应快,0
技术支持也缸的很到位,0
我觉得太值了给好评,0
好,0
外观可以 用看吧,1
帮同事买的,0
说不错,0
反应快很好用,0
到货速度很快,0
且是正版送货员也很体贴直接送到门口,0
作为学生用电脑将就一下,0
打游戏一般,0
不错,0
很满意,0
屏幕是最大的瑕疵,1
外观漂亮 开机时间段 快题服务好,1
还可以信赖京东自营速度物流挺快,0
外观看着还可以,1
跑分最快10万,0
现在3万多,0
一般吧,0
凑和用吧,0
挺不错的笔记本电脑,0
运行速度快,1
性能稳定,1
性价比高,1
轻薄时尚,1
性能强大,1
外观轻薄漂亮,1
运行稳定,1
性价比高,1
很喜欢,0
暂时还没什么,0
总体来说各方面还挺好的,0
一共买了2 台,0
做特价,0
还可以吧,0
一共买了2台,0
给同学买的,0
他说挺好用的,0
华硕应该可以,0
好,0
很好,0
很满意,0
机器质量过硬,0
外观非常漂亮,1
物流送货杠的,0
还不错,0
不错,0
运行速度很快,1
没有任何问题,0
风扇声音稍微大些,1
不过不影响正常使用,0
屏幕显示效果也很好,1
评价超过20元的商品超过十个子邮寄回,0
一点都不卡 很好用,1
外观很漂亮,1
速度很快很满意,0
风扇声音太大了,1
刚买就降价了,0
也没送个鼠标或电脑包,0
开机时间挺快的,0
才6秒,0
第一次玩游戏fps有点低,0
第二次好点了,0
不知道咋回事,0
家里人签收的,0
速度快,0
第二天就拿到了,0
看着还不错,0
自营的买着放心,0
用段时间再给追评,0
携带方便,0
运行速度快,1
稳定,0
续航也不错,1
值得购买,0
机器非常流畅,1
而且618活动力度大,0
价格给力,0
挺好的逆战地下城打去不卡散热很好,0
包装盒子底上是烂的 发信息给客服都不回,0
华硕笔记本电脑,0
这款外观好看,1
速度也还行,0
帮朋友买的,0
618超级划算,0
不知道好不好用,0
配送员超赞,0
不知道ofice的产品密钥,0
问客服问了很多次,0
都不回答我,0
就这个不满,0
其他的都还可以,0
还有电脑的充电器有点小,0
采购体验特别好,0
客服回复很及时,0
凌晨参加活动,0
价格实惠,0
效果要用了才知道.,0
风扇声音有点大,1
待机时间不是很长,1
把系统换成win7后触控板都用不了,0
只能说性价比还行,0
好,0
物流态度好,0
产品用起来很好,0
帮同事买的,0
事实证明并没有帮他选错,0
外观漂亮,1
速度够快,0
双硬盘就是得劲,0
碰巧搞活动,0
不然i7的哪有这么便宜的机子,0
送货速度非常快,0
外观也很好看,1
性价比很高,1
速度比较不错,0
之前一台华硕用了6年多还能用,0
这次乘618买了台,0
希望不要让我失望,0
手感还是挺好的,1
系统是win10的,0
很不错,0
整体感觉还是很棒,0
用着不错,0
高配置,0
主要是内存太贵了,0
涨价一倍都不止,0
电脑挺好的,0
开机也比较快,1
15.6提着工作可能有点重,0
不过在家办公不错的选择,0
之前听说风扇声音大,0
确实是开机后面的风扇的声音有点大,0
嗡的,0
如果会议室开会声音有点大,0
配货速度快,0
电脑还有待使用考查一下,0
接下来再来评论,0
性能可以,1
综合性价比高,1
风扇噪音确实应该更优化,1
买给我姐的,0
她说看视频没有以前的电脑清晰,0
电脑散热一般,1
其它的还好,0
笔记本外观好看,1
开机时间6秒,0
基本秒开,0
不过第一次使用won10系统不太习惯,0
必须要有耐心等待时机成熟稳重好评,0
好 棒哒,0
快递师傅很积极么哒～(^з^)-☆,0
塑料感十足,0
散热也有点差,1
性能OK,0
940可有可无的独显,0
屏幕也可以,1
没发现什么问题,0
好评,0
很快,0
其他还好,0
就是风扇声音太大,1
这次是公司的买的,0
就不要求那么多,0
上次买了一台,0
给退了,0
希望改进,0
虽然有波折,0
但是还是解决了,0
首先物流很快第二天下午就送到,0
当面开箱检查外观没问题,0
机子很大也挺轻的,0
没有想象中的重,0
做工也说的过去,0
开机很快,1
注册时有提示操作也很方便,0
上网时开网页也很快,1
没有什么问题,0
下来等再用一段看吧,0
没有赠品只有一个机子和电源,0
电脑已收到,0
开机风扇声音很小,1
运行流畅,1
我很满意,0
漂亮,1
完美,0
笔记本用了几天了,0
很快很好用,0
物流速度也很快,0
办公用很合适,0
华硕品质一如既往,0
京东很赞,0
不错 暂时用着还好 后期评价再跟进,0
大,1
厚重,1
沉,1
键盘触感很松,1
感觉键盘要掉出来,0
面板的金属拉丝纹理没有惠普的好,0
性能待用完一段时间再评价,0
很喜欢,0
快 快,0
物流速度快 开机速度快 打开很经验 强烈推荐,1
笔记本6.17就收到货了,0
用了几天才来评价,0
这款机配置高固态硬盘开机非常快,0
各项性能都不错,1
华硕是真正做了良心货,0
河南半生不熟刑军地方,0
一直信赖京东,0
本拿到手,0
外观漂亮,1
有点重,1
不玩游戏,0
用来学习用,0
下载了PS,0
还有coreIDRA用起来还是很流畅,1
至于其它,0
暂时未发现,0
京东服务很好,0
物流很快,0
东西好,0
耐用,0
实用东西不错,0
速度快,0
很喜欢,0
以后还会买,0
物流很快,0
机子用起来还不错,0
不算很重,0
就是跑分有点低,0
10多一点,0
其他的后面再追加评论,0
昨天买的,0
今天就到货了,0
迫不及待的就打开看了,0
外观漂亮,1
画质超清,1
听音乐音质不错,1
做报表也还可以,0
总之一句话:很好,0
到货快,0
送货员态度好,0
手提电脑开机速度快,1
运行速度快,1
外观喜欢,1
如果送电脑包就更完美了,0
快递速度非常快,0
包装无任何损坏,0
笔记本很喜欢,0
拿到就试了下,0
不错,0
对比了好久,0
选的这款,0
头一次用win10,0
感觉挺顺手,0
开机,0
运行速度都挺快的,1
其他方面后续追加评价,0
刚用目前还行,0
具体待后再论,0
很不错的机器 超级喜欢哦 速度又很快,1
这个价格这个配置,0
真的很划算,0
有些软件页面不清晰,0
不知道是不是分辨率的问题,0
ofice激活有点问题,0
其他不错,0
经常蓝屏,1
屏幕也不咋地,1
摄像头超级差,1
不过其他的配置还是不错,0
包装完整简洁,0
电脑运行流畅,1
日常使用足够,0
很不错,0
总体上还行,0
但是为什么没有手提袋和鼠标,0
嗡声也有点大,1
刚收到,0
质量很好,0
风扇也没有声音,1
就是win10不会用,0
开机超快,1
键盘按着手感超好,1
很不错的 散热没有网上说的那么差反而还挺好的 也没有网上说的降频 很流畅,1
建议买吧,0
快递很快,0
包装良好,0
外观霸气,1
这个价位应该是性价比之王了,0
推荐,0
东西刚到手,0
现拍两张照晒,0
机子很轻薄,1
便携也很方便,1
定位商务应该没错,0
大品牌还是不错的,0
做工好,1
质量很好,0
很喜欢,0
介绍给同事了,0
心仪已久的电脑,0
很惊艳,1
真的是一见钟情,0
你不会后悔将它带回家,0
电脑很轻薄,1
屏幕显示清晰细腻,1
送得赠品也非常好,0
还可以,0
小巧精致,1
方便携带,1
出差也方便,0
也请便,0
物品相符,0
已使用,0
很不错,0
首先说好的,0
外观没得说,0
非常时尚,1
就像我的滑板鞋一样,0
体积小,0
轻便,1
非常适合经常出差带电脑的童鞋,0
手感好,1
屏幕边框很窄,1
看起来就够逼格,0
我骄傲咋滴,0
揍你,0
一开机就百分之六七十的占用,0
还有就是比较容易发热,1
平常50度没问题,0
取暖的话你需要多买几个,0
毕竟没有风扇,0
希望华为能越做越好,0
打造出值得国人骄傲的品牌,0
我会一直支持,0
本子性能不错,1
开机速度快,1
屏幕大,1
运行稳定,1
媲美苹果电脑,0
外观漂亮,1
做工精细,1
屏幕清晰,1
分辨率高,1
性能强大,0
华为很棒,0
买了不会后悔,0
价格不算便宜,0
但是当前市场上我能看中的也就他了,0
如果不差钱,0
可以再买高一点的配置,0
还不错的,0
不错送人的 边框挺窄 别人很满意不错哦,0
商品没得说,0
我只能说售后简直太垃圾了,0
包括全国客服和我们本地客服,0
像是垃圾桶里面捡的一样,0
开机快,1
重量够轻,1
只是不喜欢这样的镜面屏,0
看视频都是满屏的反射的影像,0
特别是反射的人像特别清晰,0
非常不错的本子,0
手感特别适合我,1
做工也很细致,1
支持华为,0
开机快,1
电源线轻巧,0
 雷栢蓝牙鼠标不太好用,0
经常要重置,0
刚拿到手,0
第一反应就是要退货,0
太小了点吧,0
纠结好久还是打开包装,0
这屏幕真的惊艳到了,1
轻薄做工精细,1
屏幕也达到理想要求,1
用得还不错,0
挺好的,0
颜值高,1
用着还可以,0
没买错,0
东西真好用,0
跟描述的一致,0
做工也不错,1
快递也给力,0
已给周围同事都推荐了,0
祝老板生意兴隆,0
电脑超薄,1
超级实用很轻便,1
上班超级方便,0
手感超好,1
就是没有送个鼠标,0
挺好的产品,0
主要就是办公用,0
完全足够,0
味道不错,0
信任京东,0
物流很快,0
包装也很好,0
我迫不及待的自提去了,0
样子我挺喜欢的,0
送货也很快,0
前天晚上买,0
第二天早上就到了,0
重量也很轻,1
比较适合我这种电脑办公带来带去的,0
唯一的瑕疵就是键盘有些键不灵敏,1
比如,0
和开机键,0
有时候按几次都没反应,0
有些键按边缘也没反应,0
必须要按正中间,0
超级好用,0
非常喜欢,0
非常不错的笔记本电脑,0
拿来像是一包纸那么大,0
精致的像手机包装盒,0
电脑极致轻薄,1
键盘手感不错,1
屏幕给人的视觉冲击力大,1
充电器小巧,0
特别精致,1
美观,1
而且速度快,0
外观做的挺好看的 但是,1
发热好严重 配置也不是很高唉,1
这个价格性价比不是太高,1
本看起来很好,0
超薄,1
很喜欢,0
刚开始用,0
还不知道怎么弄,0
慢学一下,0
高端大气上档次,0
纤薄,0
屏幕占比完美,1
开机速度快,1
相当满意了,0
就是送货耽误了一下子,0
差点不能带着去出差,0
华为品质不错,0
支持国产,0
漂亮,1
没话说,0
特别好,0
轻,1
薄,1
酷,1
满足你对办公本的一切想象,0
颜值打动了我,1
满意,0
很薄很好看,1
开机速度和续航能力超赞,1
支持国货,0
第一次用华为的本,0
感觉良好,0
配送速度好评,0
上午下单,0
四点钟就到了,0
产品 服务都不错,0
很好,0
这个电脑真的好看很实用,0
本来想买苹果的,0
但是不会弄那个系统,0
真的很烦,0
然后去实体店看了这款电脑,0
设计很新颖,0
并且很好看,1
然后就在网上买了,0
哈啊哈,0
外观好看,1
就是有点卡,1
从外观,0
到屏幕都可以秒杀Mac air 了,0
价格还算亲民,0
正在体验中,0
一个月后会追加评价,0
外观很喜欢,1
就是不送鼠标跟内胆包吗,0
怎么618和平时的价格一样的呢,0
一点优惠都没有,0
"现在直接标价598,感觉被忽悠了",0
电脑很漂亮,1
功能的很强大,0
很好,0
电脑用了三天才过来评价的,0
对于像我这样不拿来要游戏的人来说这个性能已经够用了,0
至于为什么花这么多钱买这台笔记本呢,0
颜值啊,0
这么好看的笔记本谁不想要一个啊,0
我是帮我弟买的,0
他说很好用,0
没有图片,0
物流太给力了,0
华为笔记本超薄,1
速度快,0
开机后几个步骤就完美呈现,0
点赞,0
这么薄的盒子真是.,0
本子非常漂亮,1
开机速度超快,1
指纹一键开启,1
很方便,0
特别是音响效果不错,1
看剧听音乐无需再配小音箱了,0
电脑配置办公家用足够了,0
很不错的一款本子,0
支持华为,0
支持国货,0
京东自营,0
值得信赖,0
用了一段时间评价,0
华为电脑非常好用,0
收到东很漂亮,1
也没砸坏,0
第一次开机要根据语音设置较慢,0
后续开机很快,1
希望能一直都这么快,0
很满意,0
不错,0
支持国产,0
